URL,club,First Name,Last Name,Position,Age,Height,Weight,Unnamed: 7,points_scored,tries_scored,offloads,meters_gained,defenders_beaten,clean_breaks,tackles_made,tackle_success_percentage,total_tackles_missed,turnovers_lost,turnovers_won,penalties_scored,penalties_missed,conversions_scored,conversions_missed,drop_goals_scored,drop_goals_missed,kicks_from_hand,kicks_retained,tries_from_kicks,kick_meters,yellow_cards,red_cards,penalties_conceded,scrum_offences,lineout_offences,lineouts_won,lineouts_lost,lineout_success_percentage,lineout_steals,scrums_won,scrums_lost,scrums_won_percentage,scrum_penalties_won
https://www.unitedrugby.com/clubs/dhl-stormers/dewaldt-duvenage,dhl-stormers,DEWALDT,DUVENAGE,SCRUM-HALF,36,5'9'',79KG,,88,6,1,359,7,4,47,99.2,9,2,6,1,4,6,3,0,0,5,4,0,112,0,1,6,1,2,3,3,79.6,4,3,2,68.7,1
https://www.unitedrugby.com/clubs/dhl-stormers/sacha-feinberg-mngomezulu,dhl-stormers,SACHA,FEINBERG-MNGOMEZULU,FLY-HALF,22,6'1'',90KG,,61,2,12,237,21,1,26,87.0,3,6,6,8,6,5,1,0,3,15,20,3,113,1,0,14,5,4,3,6,67.4,1,3,0,99.1,3
https://www.unitedrugby.com/clubs/dhl-stormers/warrick-gelant,dhl-stormers,WARRICK,GELANT,FULLBACK,29,5'10'',96KG,,96,2,2,235,19,9,52,93.9,4,3,4,1,7,6,3,0,2,27,17,1,94,2,1,0,3,0,1,6,50.3,5,0,3,51.8,5
https://www.unitedrugby.com/clubs/dhl-stormers/suleiman-hartzenberg,dhl-stormers,SULEIMAN,HARTZENBERG,CENTRE,21,6'2'',95KG,,0,14,15,202,19,3,22,73.0,1,2,1,9,9,2,8,2,2,20,13,1,24,2,1,20,2,1,0,8,51.8,2,0,5,83.0,3
https://www.unitedrugby.com/clubs/dhl-stormers/herschel-jantjies,dhl-stormers,HERSCHEL,JANTJIES,SCRUM-HALF,28,5'5'',77KG,,26,7,5,255,17,8,23,87.1,0,7,10,1,6,2,1,3,1,27,15,1,131,0,0,8,5,0,9,2,83.2,5,4,1,63.3,1
https://www.unitedrugby.com/clubs/dhl-stormers/manie-libbok,dhl-stormers,MANIE,LIBBOK,FLY-HALF,27,6'0'',76KG,,61,4,18,597,13,0,8,83.8,8,3,5,9,1,10,3,1,3,30,13,2,138,2,0,1,5,3,6,6,76.2,0,1,2,56.5,4
https://www.unitedrugby.com/clubs/dhl-stormers/ben-loader,dhl-stormers,BEN,LOADER,WING,26,6'2'',95KG,,76,3,6,234,17,10,34,84.1,0,10,9,8,3,0,1,0,3,0,8,1,144,1,1,16,0,2,10,5,91.1,5,3,2,78.9,5
https://www.unitedrugby.com/clubs/dhl-stormers/jc-mars,dhl-stormers,JC,MARS,WING,19,5'9'',81KG,,2,7,9,344,27,0,50,87.3,3,0,2,2,9,3,4,3,0,5,14,2,107,0,1,9,1,5,9,9,65.0,0,1,3,65.3,2
https://www.unitedrugby.com/clubs/dhl-stormers/jurie-matthee,dhl-stormers,JURIE,MATTHEE,FLY-HALF,24,6'3'',89KG,,69,14,8,533,13,11,19,83.0,1,5,3,9,0,1,2,3,0,8,6,2,68,1,0,5,2,3,2,6,90.8,4,2,5,83.3,0
https://www.unitedrugby.com/clubs/dhl-stormers/ruhan-nel,dhl-stormers,RUHAN,NEL,CENTRE,33,6'2'',100KG,,71,5,1,465,19,6,36,77.2,10,9,9,6,9,9,9,1,0,30,13,1,83,1,1,4,2,2,3,6,71.3,3,3,4,77.0,3
https://www.unitedrugby.com/clubs/dhl-stormers/jonathan-roche,dhl-stormers,JONATHAN,ROCHE,CENTRE,22,6'2'',99KG,,26,1,14,540,20,10,41,71.0,3,10,10,3,8,7,1,0,3,14,5,1,84,1,0,7,2,3,10,9,54.8,1,0,3,69.6,1
https://www.unitedrugby.com/clubs/dhl-stormers/seabelo-senatla,dhl-stormers,SEABELO,SENATLA,WING,32,5'10'',89KG,,8,3,4,212,23,2,16,90.7,7,10,1,5,2,2,8,2,0,11,20,3,118,2,1,7,1,4,8,4,98.9,4,4,3,59.1,5
https://www.unitedrugby.com/clubs/dhl-stormers/wandisile-simelane,dhl-stormers,WANDISILE,SIMELANE,CENTRE,26,5'11'',95KG,,61,11,3,462,14,9,46,69.1,7,0,1,3,2,6,4,3,0,2,14,5,71,1,0,4,2,2,5,8,75.6,1,1,4,80.1,4
https://www.unitedrugby.com/clubs/dhl-stormers/courtnall-skosan,dhl-stormers,COURTNALL,SKOSAN,WING,33,6'0'',96KG,,36,10,19,435,21,1,30,87.7,10,4,7,9,9,6,9,1,0,10,19,3,19,2,0,11,0,5,0,6,81.5,5,0,1,91.5,2
https://www.unitedrugby.com/clubs/dhl-stormers/stefan-ungerer,dhl-stormers,STEFAN,UNGERER,SCRUM-HALF,31,6'1'',85KG,,96,3,3,282,29,8,54,69.3,8,6,7,6,8,8,4,2,1,14,7,2,26,1,0,6,3,2,8,6,83.5,1,4,4,80.0,4
https://www.unitedrugby.com/clubs/dhl-stormers/damian-willemse,dhl-stormers,DAMIAN,WILLEMSE,CENTRE,26,6'2'',91KG,,50,14,17,561,30,2,56,85.0,10,5,9,0,9,5,0,3,2,2,1,3,7,2,0,12,1,3,8,2,68.1,5,0,3,80.5,2
https://www.unitedrugby.com/clubs/dhl-stormers/leolin-zas,dhl-stormers,LEOLIN,ZAS,WING,29,6'0'',94KG,,43,5,3,462,3,15,7,89.9,4,1,5,2,2,0,5,0,2,13,7,2,84,2,0,12,2,1,4,0,87.4,1,3,0,75.6,5
https://www.unitedrugby.com/clubs/dhl-stormers/paul-de-wet,dhl-stormers,PAUL,DE WET,SCRUM-HALF,28,5'10'',80KG,,23,5,16,406,12,1,14,68.7,6,10,4,2,7,7,6,3,3,1,0,0,60,2,1,16,4,3,7,4,93.5,2,1,4,69.4,0
https://www.unitedrugby.com/clubs/dhl-stormers/jean-luc-du-plessis,dhl-stormers,JEAN-LUC,DU PLESSIS,FLY-HALF,30,5'11'',92KG,,78,0,11,87,26,11,30,62.4,2,3,7,0,1,0,0,2,3,28,25,2,2,1,1,3,3,2,6,7,69.4,4,2,1,72.9,0
https://www.unitedrugby.com/clubs/dhl-stormers/dan-du-plessis,dhl-stormers,DAN,DU PLESSIS,CENTRE,29,6'2'',98KG,,58,13,16,43,22,7,52,65.2,9,10,3,5,2,2,8,2,1,3,16,2,6,1,1,17,5,2,10,4,82.9,2,5,4,99.5,1
https://www.unitedrugby.com/clubs/dragons/dimitri-arhip,dragons,DIMITRI,ARHIP,PROP,36,6'0'',120KG,,31,7,9,460,7,9,29,84.2,3,1,10,10,1,10,7,0,2,25,18,3,3,2,1,9,1,1,7,9,87.9,3,0,4,87.5,1
https://www.unitedrugby.com/clubs/dragons/taine-basham,dragons,TAINE,BASHAM,FLANKER,25,6'0'',95KG,,95,5,0,277,17,5,45,94.0,9,10,3,8,0,4,7,0,0,18,4,5,132,1,1,2,4,0,8,2,59.5,3,5,2,71.5,2
https://www.unitedrugby.com/clubs/dragons/james-benjamin,dragons,JAMES,BENJAMIN,HOOKER,30,5'11'',98KG,,87,2,17,420,11,5,19,61.8,8,0,4,7,1,7,6,1,0,11,29,0,138,2,1,11,5,1,1,8,66.6,0,1,2,72.9,2
https://www.unitedrugby.com/clubs/dragons/leon-brown,dragons,LEON,BROWN,PROP,28,6'2'',130KG,,51,13,17,352,22,9,59,89.4,9,2,0,10,7,8,4,0,3,1,21,4,124,1,1,0,4,0,9,1,55.4,0,3,3,75.0,2
https://www.unitedrugby.com/clubs/dragons/ollie-burrows,dragons,OLLIE,BURROWS,HOOKER,22,6'2'',110KG,,61,8,13,514,30,10,38,73.7,9,2,0,6,8,6,2,1,2,16,19,4,14,2,1,10,2,5,4,2,80.1,0,0,3,83.0,2
https://www.unitedrugby.com/clubs/dragons/ben-carter,dragons,BEN,CARTER,LOCK,24,6'6'',117KG,,57,1,14,18,13,6,52,79.1,0,6,1,9,1,8,8,2,3,2,15,5,12,2,1,17,1,2,7,3,90.0,3,3,4,73.3,5
https://www.unitedrugby.com/clubs/dragons/brodie-coghlan,dragons,BRODIE,COGHLAN,HOOKER,24,6'0'',112KG,,51,14,11,22,1,6,54,97.2,1,0,7,7,6,10,6,2,3,9,6,4,117,0,0,12,2,4,2,9,80.5,1,2,0,84.3,5
https://www.unitedrugby.com/clubs/dragons/chris-coleman,dragons,CHRIS,COLEMAN,PROP,26,6'2'',125KG,,11,10,3,412,17,10,11,73.3,4,8,6,5,4,2,10,3,0,15,6,0,6,1,0,16,5,4,10,0,59.0,5,2,5,66.5,0
https://www.unitedrugby.com/clubs/dragons/steve-cummins,dragons,STEVE,CUMMINS,LOCK,32,6'8'',119KG,,38,7,2,29,23,12,48,78.6,2,10,9,8,2,4,9,3,0,21,17,1,103,1,1,7,0,3,10,10,77.3,1,4,3,70.5,1
https://www.unitedrugby.com/clubs/dragons/joe-davies,dragons,JOE,DAVIES,LOCK,29,6'5'',121KG,,1,9,19,107,1,14,16,60.5,1,5,8,2,8,9,9,1,2,8,17,0,5,0,0,19,4,1,5,3,91.7,4,4,4,93.2,1
https://www.unitedrugby.com/clubs/dragons/elliot-dee,dragons,ELLIOT,DEE,HOOKER,30,6'1'',106KG,,2,2,11,366,30,5,41,63.3,0,3,4,9,5,7,7,0,3,10,1,3,63,2,1,18,0,1,5,3,65.1,3,4,4,66.4,3
https://www.unitedrugby.com/clubs/dragons/nathan-evans,dragons,NATHAN,EVANS,PROP,23,5'10'',120KG,,100,12,6,280,10,3,29,70.3,9,2,1,9,10,0,5,0,1,20,14,2,29,2,0,16,5,4,6,8,91.6,5,3,5,98.2,1
https://www.unitedrugby.com/clubs/dragons/solomone-funaki,dragons,SOLOMONE,FUNAKI,FLANKER,30,6'2'',110KG,,55,11,10,127,8,10,28,61.1,2,2,6,8,0,7,10,3,2,14,13,2,21,0,0,1,2,0,10,7,89.2,5,4,4,58.6,1
https://www.unitedrugby.com/clubs/dragons/cameron-jones,dragons,CAMERON,JONES,PROP,22,6'4'',128KG,,80,4,0,228,11,8,18,85.3,0,1,7,3,4,6,4,2,3,2,30,3,117,0,0,2,3,1,2,1,51.1,5,1,5,62.1,4
https://www.unitedrugby.com/clubs/dragons/rhodri-jones,dragons,RHODRI,JONES,PROP,33,6'3'',119KG,,58,5,5,110,16,5,45,77.1,0,1,6,6,6,0,7,1,2,15,17,3,83,2,1,2,4,0,7,6,62.0,0,5,5,73.2,4
https://www.unitedrugby.com/clubs/dragons/harri-keddie,dragons,HARRI,KEDDIE,FLANKER,28,6'2'',110KG,,1,9,14,135,14,3,10,81.9,0,9,6,8,3,9,2,2,2,29,28,2,132,1,1,5,3,0,7,5,77.1,5,5,4,89.9,3
https://www.unitedrugby.com/clubs/dragons/dylan-kelleher-griffiths,dragons,DYLAN,KELLEHER-GRIFFITHS,PROP,21,5'11'',116KG,,1,5,14,361,24,11,33,67.0,7,4,4,1,7,9,6,2,2,20,8,5,142,0,1,9,1,0,8,6,85.9,5,3,4,86.6,2
https://www.unitedrugby.com/clubs/dragons/barny-langton-cryer,dragons,BARNY,LANGTON-CRYER,LOCK,24,6'5'',117KG,,91,3,18,185,30,2,49,71.8,2,8,1,1,9,5,1,0,1,20,13,1,89,0,1,17,4,0,7,10,94.0,3,3,2,58.7,3
https://www.unitedrugby.com/clubs/dragons/paula-latu,dragons,PAULA,LATU,PROP,28,6'2'',123KG,,53,2,10,583,16,3,6,86.6,10,1,5,8,4,0,2,1,1,20,4,1,120,0,0,17,0,3,2,3,82.1,1,4,5,61.8,3
https://www.unitedrugby.com/clubs/dragons/shane-lewis-hughes,dragons,SHANE,LEWIS-HUGHES,LOCK,27,6'4'',114KG,,86,3,1,128,25,2,43,98.6,0,1,3,2,8,1,1,2,0,27,10,1,105,0,1,13,3,3,5,4,69.0,1,5,1,78.8,0
https://www.unitedrugby.com/clubs/dragons/dan-lydiate,dragons,DAN,LYDIATE,FLANKER,37,6'4'',115KG,,100,0,13,260,28,14,57,62.0,6,5,9,8,8,4,4,3,0,11,7,3,68,0,0,15,5,4,8,5,59.2,2,5,5,64.8,5
https://www.unitedrugby.com/clubs/dragons/rodrigo-martinez,dragons,RODRIGO,MARTINEZ,PROP,26,6'2'',120KG,,95,3,1,514,25,1,33,95.6,9,9,1,4,8,1,6,3,3,22,4,2,94,0,1,6,1,3,0,8,88.0,2,4,1,71.1,1
https://www.unitedrugby.com/clubs/dragons/evan-minto,dragons,EVAN,MINTO,NO. 8,18,6'2'',96KG,,96,0,3,448,17,13,58,83.1,2,1,8,5,0,9,10,0,2,4,28,5,76,2,0,0,4,5,2,1,60.3,4,3,4,74.3,0
https://www.unitedrugby.com/clubs/dragons/george-nott,dragons,GEORGE,NOTT,LOCK,29,6'5'',114KG,,0,11,16,103,21,4,19,82.6,7,3,6,1,1,0,9,3,3,6,10,2,0,2,0,16,5,1,1,10,84.8,3,2,3,79.7,5
https://www.unitedrugby.com/clubs/dragons/josh-reynolds,dragons,JOSH,REYNOLDS,PROP,26,5'11'',116KG,,18,14,2,482,5,1,49,80.0,3,5,5,7,2,5,10,3,0,8,4,2,149,0,0,4,1,5,7,8,59.1,2,2,0,62.6,1
https://www.unitedrugby.com/clubs/dragons/sam-scarfe,dragons,SAM,SCARFE,HOOKER,21,5'11'',101KG,,1,0,12,223,16,5,37,62.8,3,4,4,10,3,7,10,2,1,20,16,5,61,2,0,0,0,3,5,9,54.6,2,4,4,58.2,3
https://www.unitedrugby.com/clubs/dragons/matthew-screech,dragons,MATTHEW,SCREECH,LOCK,32,6'6'',116KG,,52,9,8,490,22,2,23,63.6,4,0,2,8,9,7,10,3,0,17,21,0,17,1,1,20,5,1,9,0,62.6,3,2,0,69.9,1
https://www.unitedrugby.com/clubs/dragons/aki-seiuli,dragons,AKI,SEIULI,PROP,32,6'0'',118KG,,43,13,6,472,23,5,9,84.0,5,5,9,1,8,7,9,3,3,20,3,5,47,1,1,16,4,1,10,3,64.2,1,1,2,54.1,2
https://www.unitedrugby.com/clubs/dragons/nick-thomas,dragons,NICK,THOMAS,LOCK,19,6'6'',113KG,,89,15,14,9,17,14,31,73.6,6,0,9,5,9,10,0,2,0,7,14,0,136,0,0,9,1,0,10,4,82.4,4,1,1,76.3,2
https://www.unitedrugby.com/clubs/dragons/aaron-wainwright,dragons,AARON,WAINWRIGHT,FLANKER,27,6'2'',106KG,,31,5,10,404,7,10,51,96.7,3,2,3,5,5,5,9,0,3,11,18,4,0,1,1,11,2,4,7,8,58.0,4,1,2,92.0,3
https://www.unitedrugby.com/clubs/dragons/ryan-woodman,dragons,RYAN,WOODMAN,FLANKER,21,6'5'',107KG,,69,4,19,301,8,9,14,76.3,7,9,2,7,0,10,8,0,3,19,21,0,136,1,1,19,4,0,1,5,96.5,4,3,3,55.9,4
https://www.unitedrugby.com/clubs/dragons/luke-yendle,dragons,LUKE,YENDLE,PROP,24,6'1'',120KG,,31,13,1,230,5,8,36,65.7,5,4,10,9,8,2,0,1,3,1,1,1,150,2,0,1,4,0,10,3,77.7,2,3,3,55.6,2
https://www.unitedrugby.com/clubs/dragons/george-young,dragons,GEORGE,YOUNG,FLANKER,23,6'4'',108KG,,67,10,14,65,4,0,19,88.6,0,9,7,4,5,0,0,3,3,9,23,1,106,2,1,15,4,5,5,1,74.5,1,3,5,54.0,3
https://www.unitedrugby.com/clubs/dragons/harri-ackerman,dragons,HARRI,ACKERMAN,CENTRE,20,6'1'',93KG,,54,14,13,111,11,15,2,71.7,0,4,2,8,3,1,9,2,0,18,16,5,129,2,1,14,4,3,6,4,71.7,4,3,4,92.4,0
https://www.unitedrugby.com/clubs/dragons/huw-anderson,dragons,HUW,ANDERSON,WING,20,,,,74,3,19,12,24,15,36,81.0,8,9,6,0,3,4,7,1,3,8,11,1,141,2,1,12,2,5,7,7,78.3,3,3,5,54.0,4
https://www.unitedrugby.com/clubs/dragons/oli-andrew,dragons,OLI,ANDREW,WING,21,6'0'',91KG,,55,12,10,392,28,5,56,87.9,9,5,6,8,2,9,5,0,3,24,24,1,37,1,0,17,5,3,8,7,51.1,4,4,3,99.2,2
https://www.unitedrugby.com/clubs/dragons/dane-blacker,dragons,DANE,BLACKER,SCRUM-HALF,26,5'9'',78KG,,16,10,2,499,27,8,39,96.0,5,9,6,9,6,4,5,0,2,23,23,4,39,0,1,19,5,5,4,5,99.5,0,2,3,67.9,3
https://www.unitedrugby.com/clubs/dragons/rio-dyer,dragons,RIO,DYER,WING,25,6'1'',84KG,,37,2,16,597,10,10,7,91.7,9,7,6,6,2,9,8,2,3,7,16,1,81,2,0,13,5,1,10,10,77.9,1,4,5,66.4,3
https://www.unitedrugby.com/clubs/dragons/lloyd-evans,dragons,LLOYD,EVANS,FLY-HALF,29,6'0'',84KG,,23,0,11,233,24,3,39,87.1,7,4,1,3,1,0,3,1,0,23,9,3,15,1,0,17,0,3,2,0,51.8,0,2,2,54.6,0
https://www.unitedrugby.com/clubs/dragons/cai-evans,dragons,CAI,EVANS,FULLBACK,25,6'1'',84KG,,68,5,20,313,0,10,43,87.2,6,10,9,2,9,0,7,1,3,23,27,3,126,2,0,1,2,3,1,7,79.5,1,4,0,79.3,0
https://www.unitedrugby.com/clubs/dragons/ashton-hewitt,dragons,ASHTON,HEWITT,WING,30,5'10'',90KG,,97,1,14,565,10,11,55,97.8,5,0,2,9,7,8,3,2,1,23,30,3,116,1,1,1,2,5,7,3,71.9,5,1,1,79.3,4
https://www.unitedrugby.com/clubs/dragons/che-hope,dragons,CHE,HOPE,SCRUM-HALF,22,5'10'',76KG,,69,7,15,11,18,1,22,71.8,3,4,9,10,3,1,1,2,1,0,24,0,92,2,1,2,1,2,0,1,51.2,3,0,3,74.7,5
https://www.unitedrugby.com/clubs/dragons/steff-hughes,dragons,STEFF,HUGHES,CENTRE,30,5'11'',92KG,,85,9,4,208,8,12,39,60.0,6,2,8,5,7,6,10,1,3,5,17,5,133,0,1,4,3,1,9,0,96.2,5,3,5,65.6,2
https://www.unitedrugby.com/clubs/dragons/lloyd-lewis,dragons,LLOYD,LEWIS,WING,28,5'8'',93KG,,10,4,19,13,26,3,10,70.9,8,3,2,0,0,9,7,0,1,11,18,5,2,2,0,15,5,1,5,6,50.5,2,0,3,68.4,3
https://www.unitedrugby.com/clubs/dragons/morgan-lloyd,dragons,MORGAN,LLOYD,SCRUM-HALF,22,5'9'',84KG,,15,6,5,417,1,0,45,68.7,10,7,1,2,4,3,6,3,1,24,17,2,13,0,1,14,3,2,1,1,78.9,2,0,2,66.0,4
https://www.unitedrugby.com/clubs/dragons/angus-o-brien,dragons,ANGUS,O'BRIEN,FULLBACK,30,5'10'',89KG,,96,9,18,436,11,2,7,86.5,9,6,8,1,8,6,3,0,0,23,12,4,65,2,0,11,1,5,2,3,98.1,5,1,1,71.3,4
https://www.unitedrugby.com/clubs/dragons/aneurin-owen,dragons,ANEURIN,OWEN,CENTRE,24,5'10'',89KG,,72,11,4,376,3,9,28,85.3,9,10,9,10,0,7,8,2,2,18,13,3,94,2,1,8,2,5,7,3,61.9,1,0,2,67.1,0
https://www.unitedrugby.com/clubs/dragons/will-reed,dragons,WILL,REED,FLY-HALF,23,5'10'',92KG,,58,1,2,19,3,8,29,83.7,6,4,8,8,10,4,8,1,1,26,23,3,85,2,0,13,1,1,0,9,62.7,4,0,0,83.8,3
https://www.unitedrugby.com/clubs/dragons/david-richards,dragons,DAVID,RICHARDS,FULLBACK,25,5'11'',95KG,,69,12,0,586,17,9,55,60.6,0,1,3,2,3,0,7,1,1,16,15,1,113,1,1,20,4,5,5,0,50.0,0,1,2,64.8,1
https://www.unitedrugby.com/clubs/dragons/ewan-rosser,dragons,EWAN,ROSSER,WING,24,6'0'',88KG,,79,7,5,69,14,4,59,89.2,9,5,8,1,5,3,0,3,2,1,17,3,128,1,1,15,1,4,2,1,53.3,3,2,1,67.5,5
https://www.unitedrugby.com/clubs/dragons/jared-rosser,dragons,JARED,ROSSER,WING,27,6'0'',97KG,,92,1,14,210,18,14,9,72.9,8,10,2,3,9,9,6,1,2,10,25,1,14,0,1,10,1,4,5,0,52.2,4,4,1,71.8,5
https://www.unitedrugby.com/clubs/dragons/joe-westwood,dragons,JOE,WESTWOOD,CENTRE,21,6'3'',101KG,,2,3,1,100,12,10,38,86.6,3,5,6,1,7,2,4,3,1,30,17,1,36,0,0,5,4,2,2,5,91.1,2,5,3,50.2,0
https://www.unitedrugby.com/clubs/dragons/rhodri-williams,dragons,RHODRI,WILLIAMS,SCRUM-HALF,31,5'9'',86KG,,19,0,2,131,18,5,27,82.3,2,9,6,0,2,9,6,0,3,17,15,2,26,1,0,9,3,3,10,2,91.8,4,0,0,74.6,3
https://www.unitedrugby.com/clubs/dragons/jordan-williams,dragons,JORDAN,WILLIAMS,FULLBACK,31,5'8'',81KG,,58,14,16,380,16,2,48,73.7,3,9,10,5,4,4,8,0,1,22,30,0,11,0,1,7,4,4,10,0,86.3,5,3,4,62.8,4
https://www.unitedrugby.com/clubs/dragons/harry-wilson,dragons,HARRY,WILSON,CENTRE,24,6'3'',97KG,,35,4,11,131,5,15,35,65.4,3,10,7,9,6,9,1,1,3,27,16,1,66,0,0,15,0,5,7,7,67.6,5,1,3,52.8,5
https://www.unitedrugby.com/clubs/emirates-lions/pj-botha,emirates-lions,PJ,BOTHA,HOOKER,27,5'11'',105KG,,18,8,17,19,15,4,60,63.8,9,5,9,7,0,9,10,1,3,21,6,1,29,1,0,2,1,2,4,3,91.1,0,0,5,95.6,4
https://www.unitedrugby.com/clubs/emirates-lions/morne-brandon,emirates-lions,MORNE,BRANDON,HOOKER,24,6'0'',105KG,,89,0,14,535,23,10,12,93.3,10,8,3,9,6,5,3,2,3,10,11,5,95,1,0,1,1,4,3,9,77.0,2,5,2,66.1,2
https://www.unitedrugby.com/clubs/emirates-lions/jarod-cairns,emirates-lions,JAROD,CAIRNS,FLANKER,23,6'2'',97KG,,66,8,11,226,11,7,31,96.7,1,10,2,9,10,1,3,2,2,17,1,2,134,1,1,15,3,0,8,6,65.2,1,2,2,71.3,1
https://www.unitedrugby.com/clubs/emirates-lions/ruan-delport,emirates-lions,RUAN,DELPORT,FLANKER,22,6'7'',109KG,,18,10,15,153,18,5,35,86.0,0,7,2,1,7,6,1,1,1,7,9,1,33,1,1,18,2,2,4,9,71.9,3,2,1,91.4,0
https://www.unitedrugby.com/clubs/emirates-lions/izan-esterhuizen,emirates-lions,IZAN,ESTERHUIZEN,FLANKER,23,6'3'',112KG,,19,14,7,468,4,3,36,64.1,9,7,4,8,7,2,2,1,1,14,4,4,31,2,1,8,4,1,3,1,53.3,5,5,5,58.3,5
https://www.unitedrugby.com/clubs/emirates-lions/marno-grobbelaar,emirates-lions,MARNO,GROBBELAAR,HOOKER,21,6'0'',105KG,,95,7,13,404,16,1,25,76.1,0,0,10,2,8,0,10,0,0,8,20,0,116,1,0,15,2,4,7,5,97.2,3,3,1,92.5,2
https://www.unitedrugby.com/clubs/emirates-lions/francke-horn,emirates-lions,FRANCKE,HORN,NO. 8,25,6'3'',106KG,,70,5,16,201,25,13,21,89.2,7,4,0,7,5,9,7,1,2,14,2,4,38,0,1,3,0,1,7,5,81.0,2,0,5,62.1,2
https://www.unitedrugby.com/clubs/emirates-lions/sj-kotze,emirates-lions,SJ,KOTZE,PROP,22,6'0'',110KG,,51,6,20,37,22,8,3,91.2,1,6,9,7,5,2,8,2,0,6,18,3,95,2,0,9,4,2,7,6,86.6,1,3,1,79.5,1
https://www.unitedrugby.com/clubs/emirates-lions/darrien-landsberg,emirates-lions,DARRIEN,LANDSBERG,LOCK,26,6'3'',111KG,,32,2,7,187,25,12,30,64.7,9,5,2,2,1,8,5,0,0,19,12,0,130,2,0,18,0,4,3,0,83.8,5,2,4,84.3,0
https://www.unitedrugby.com/clubs/emirates-lions/sivu-mabece,emirates-lions,SIVU,MABECE,PROP,22,6'1'',118KG,,39,13,14,56,28,11,17,60.0,4,4,5,2,2,9,9,3,3,12,11,3,42,0,1,12,0,1,0,0,83.4,0,2,4,95.3,0
https://www.unitedrugby.com/clubs/emirates-lions/franco-marais,emirates-lions,FRANCO,MARAIS,HOOKER,32,6'1'',104KG,,38,14,13,19,0,0,37,88.5,3,7,2,5,3,10,1,2,2,12,2,5,80,2,1,17,0,3,1,1,50.9,3,4,3,80.4,4
https://www.unitedrugby.com/clubs/emirates-lions/morgan-naude,emirates-lions,MORGAN,NAUDE,PROP,26,5'11'',104KG,,81,0,17,272,27,0,23,74.3,7,2,4,0,3,10,1,2,0,0,5,1,2,0,1,14,5,3,3,10,76.3,2,2,4,72.7,0
https://www.unitedrugby.com/clubs/emirates-lions/reinhard-nothnagel,emirates-lions,REINHARD,NOTHNAGEL,LOCK,27,6'7'',117KG,,0,4,19,118,26,12,55,70.2,1,5,8,3,7,5,6,0,1,19,13,2,73,2,0,3,4,0,9,1,91.1,3,1,5,78.6,2
https://www.unitedrugby.com/clubs/emirates-lions/asenathi-ntlabakanye,emirates-lions,ASENATHI,NTLABAKANYE,PROP,25,6'0'',153KG,,10,13,6,582,24,3,22,60.5,9,4,1,0,0,10,7,3,0,3,3,4,116,2,0,8,4,5,1,4,52.2,1,4,1,60.1,4
https://www.unitedrugby.com/clubs/emirates-lions/etienne-oosthuizen,emirates-lions,ETIENNE,OOSTHUIZEN,LOCK,32,6'6'',128KG,,91,11,2,515,23,6,21,81.6,8,7,10,2,9,5,7,2,2,23,12,3,62,0,1,3,5,2,10,0,97.8,0,3,5,84.5,0
https://www.unitedrugby.com/clubs/emirates-lions/heiko-pohlmann,emirates-lions,HEIKO,POHLMANN,PROP,23,6'0'',125KG,,56,11,11,220,22,0,1,94.0,6,3,1,8,3,3,5,1,1,3,18,1,110,0,0,15,3,5,9,10,71.2,1,2,3,59.3,1
https://www.unitedrugby.com/clubs/emirates-lions/jc-pretorius,emirates-lions,JC,PRETORIUS,FLANKER,27,5'11'',92KG,,88,1,20,525,9,8,30,98.3,6,7,5,4,10,7,9,2,1,3,17,4,39,0,1,20,5,5,2,1,64.5,5,5,3,77.9,2
https://www.unitedrugby.com/clubs/emirates-lions/siba-qoma,emirates-lions,SIBA,QOMA,FLANKER,27,6'3'',108KG,,49,13,2,514,14,3,54,82.6,0,9,5,4,10,4,7,0,1,12,28,4,17,0,1,14,1,1,8,5,76.6,4,1,0,82.4,3
https://www.unitedrugby.com/clubs/emirates-lions/luca-ribbens,emirates-lions,LUCA,RIBBENS,LOCK,21,6'4'',112KG,,22,4,19,335,22,2,10,80.6,1,1,10,10,10,6,0,0,3,1,2,5,66,1,1,1,2,0,8,2,90.1,1,4,4,94.9,1
https://www.unitedrugby.com/clubs/emirates-lions/raynard-roets,emirates-lions,RAYNARD,ROETS,LOCK,23,6'6'',108KG,,30,7,13,54,20,0,27,63.4,3,8,10,3,3,8,8,0,1,27,19,5,102,1,1,13,2,2,10,3,73.7,1,1,2,72.5,1
https://www.unitedrugby.com/clubs/emirates-lions/ruben-schoeman,emirates-lions,RUBEN,SCHOEMAN,LOCK,28,6'6'',120KG,,93,10,14,499,20,9,45,82.0,3,8,7,2,0,4,0,2,3,25,5,3,137,0,1,2,0,3,8,0,82.3,3,4,2,88.8,0
https://www.unitedrugby.com/clubs/emirates-lions/rf-schoeman,emirates-lions,RF,SCHOEMAN,PROP,21,6'2'',122KG,,41,8,13,535,10,3,31,75.2,10,9,10,4,2,10,2,3,3,22,15,1,45,1,1,3,4,5,6,4,75.0,1,4,0,58.4,4
https://www.unitedrugby.com/clubs/emirates-lions/juan-schoeman,emirates-lions,JUAN,SCHOEMAN,PROP,33,6'1'',120KG,,98,1,6,161,12,8,4,84.3,2,9,1,10,4,4,8,1,0,14,19,2,54,0,0,0,4,1,3,3,81.6,2,4,1,57.8,4
